author,title,url,text,created,modified,date,author_url,tid
,,https://dou.ua/forums/topic/9874/#476008,,,,2014-09-30 18:44:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/14940/#778792,,,,2015-09-30 13:09:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/5385/#185527,Попробуйте «Крокодил!» :),,,2012-03-19 16:53:00,https://dou.ua/users/Ushat_Pomoev/,
,,https://dou.ua/forums/topic/8470/#403609,"я с тобой, друг!",,,2014-12-03 10:36:00,https://dou.ua/users/jimini-bilibob/,
,,https://dou.ua/forums/topic/14941/#770990,"послухав Шимківа, і недавно завів трактор.

шкода що не минулого року, ще на щось сподівався.",,,2015-09-22 13:13:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/13100/#670583,"Алеся, расскажите о своем опыте в сексе! Как вы любите это делать? В каких позах? Как часто? Минет делаете?",,,2015-09-13 13:04:00,https://dou.ua/users/igor-gorin-1/,
,,https://dou.ua/forums/topic/11792/#590858,,,,2014-12-06 12:36:00,https://dou.ua/users/mukhinnick/,
,,https://dou.ua/forums/topic/15086/#779488,"Услуги в Киеве дешевле, конечно. Постричься в Firm — 300 грн. Подобный уровень тут — от 30 евр. такси за 10 евр от Борисполя до майдана — шара. Но я не за то писал. Я хотел сказать, что реальность оказалась куда хуже, чем кажется отсюда и чем помнилось в голове. ",,,2015-09-29 15:31:00,https://dou.ua/users/wolfgang-buehnemann/,
,,https://dou.ua/forums/topic/15100/#781478,"Апгрейд процессора в ноуте — это специфический юзкейс, мобильный проц сложно купить и смысла все равно мало — через года 3, когда возможно нужен апгрейд, то уже 4 поколения чипсетов прошло и тогда вообще не найдешь.

А если апгрейд нужен сразу — так смысл тогда покупать со слабым процессором изначально?",,,2015-10-02 02:02:00,https://dou.ua/users/leonid-bondar/,
,,https://dou.ua/forums/topic/12411/#632127,"спасибо, буду детально узнавать.",,,2015-02-04 15:03:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15084/#779765,,,,2015-10-02 21:12:00,https://dou.ua/users/orina-2/,
,,https://dou.ua/forums/topic/9874/#476008,,,,2014-09-30 19:11:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/14940/#778792,Ну в какой-то мере эффектная. Определенный контингент на эту внешность клюнет с заглотом.,,,2015-09-30 15:09:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/5385/#185527,"Выбирайте те журналы и газеты, на которые вы обычно не обращаете внимания. Например, если вы увлекаетесь модой, купите журнал, посвященной экономике. Любите читать про путешествия и другие страны? Отдайте предпочтению журналу о животных. Необязательно увлечься чем-то новым, достаточно время от времени менять тему читаемого.

Ок. Куплю журнал Cool Girl , а по зомбоящику посмотрю «Ранетки» и «Папины дочки».",,,2012-03-19 17:46:00,https://dou.ua/users/damnkyiv/,
,,https://dou.ua/forums/topic/8470/#403609,спасибо бро. набор в команду продолжается! ищем junior и middle troll,,,2014-12-03 11:06:00,https://dou.ua/users/noname-fordou/,
,,https://dou.ua/forums/topic/14941/#770990,Вы таки в корею мылитесь ? Или в места не столь отдаленные ? ,,,2015-09-22 13:24:00,https://dou.ua/users/Grez/,
,,https://dou.ua/forums/topic/13100/#670583,"вы в курсе, что это противозаконно вообще?",,,2015-09-13 23:02:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/11792/#590858,,,,2014-12-05 00:43:00,https://dou.ua/users/reality_hacker/,
,,https://dou.ua/forums/topic/15086/#779488,"что, в сша надо обязательно по страховке 3 месяца в очереди на узи стоять?",,,2015-10-05 08:15:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15100/#781478,"Меня в моём ноуте устраивает абсолютно всё, отличный корпус, отличный full hd ips экран, клавиатура с лед подвесткой меняющей цвет, стереозвук шикарный, возможность подключения полноценной видеокарты и т.д., Производительности тоже хватает с головой, а через 2 года нафига мне покупать новый ноут если в нём всё отлично, кроме проца на тот момент? Т.е. он отправляется на сландо, а мне нужно покупать новый, настраивать его под себя и т.д. Это всё головняк, который придумали маркетологи делл, потому как мой же ноут но прошлой версии отлично себе поддерживал и апргейд компонентов, и звук 5.1 не только через HDMI, тем не менее, загорелые маркетологи Делл решили что апргейд игровых ноутов это не тру, и пусть лучше покупают сразу новый за пару куе. ",,,2015-10-02 03:13:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/12411/#632127,"Это именно мой случай, я перешел работать напрямую в прошлом году, до этого работал, как вы. При переходе, зарплату сделали такую, чтобы после налогов получалось сколько же, как и раньше чистыми, то есть по деньгам для меня разницы не было. Для компании была разница, конечно, так как раньше промежуточной фирме они платили почасово и там суммы выходили довольно большие.",,,2015-02-04 14:55:00,https://dou.ua/users/mrvisual/,
,,https://dou.ua/forums/topic/15084/#779765,,,,2015-10-02 22:12:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/9874/#476008,"Ну про «НАТО введи войска» вроде бы просили уже на самом высоком уровне.

А вот про «утопи Харьков в крови»: так последнее время как раз даже те идиоты, которые были за ХНР притихли — никто не хочет в Харькове такого, как в Донецке.

Так при чем был Ленин к Путлеру и рашистам? Может причина была в другом: что скоро выборы?

Лично мне кажется что «анти-советская» истерия, борьба с памятниками и «ватниками» это то же самое, что борьба рашистов с «бендеровцами» и «пиндосами». Просто есть недалекая молодежь, у которой еще мало ума, но много энергии. Им нужна «великая идея», нужны «герои» и «враги», поэтому они охотно внимают пропаганде и ведутся на провокации. А кто-то активно этим пользуется.",,,2014-09-30 19:36:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/14940/#778792,Вы все правильно поняли.,,,2015-09-30 15:46:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/5385/#185527,еще про ДОМ-2 не забудьте =))),,,2012-03-20 22:02:00,https://dou.ua/users/Kle0n/,
,,https://dou.ua/forums/topic/8470/#403609,сінйори знову пролітають ? :)),,,2014-12-03 11:22:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/14941/#770990,уже третій тиждень як в Щеціні,,,2015-09-22 13:25:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/13100/#670583,Уже отвечала: ,,,2015-09-13 23:13:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,В скале?,,,2014-12-04 22:19:00,https://dou.ua/users/java-adept/,
,,https://dou.ua/forums/topic/15086/#779488,"ээээ... а почему ВЫ это говорите? В германии если я приду и скажу такое, меня вообще пошлют скорее всего. А если по направлению врача, ну недели две если не срочно. Если срочно то сделают сразу, конечно.",,,2015-10-05 08:17:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15100/#781478,Читать научись. ,,,2015-10-02 04:02:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/12411/#632127,"спасибо, буду смотреть тогда конкретно. Я вот, правда, не очень представляю себе разговор. В смысле я говорю: хочу перейти. ко мне приходит человек из персональабтайлютга и говорит мол, извини, условия тут будут хуже. Нормально ли потом сказать «ну и ладно, тогда я не буду переходить» :). Спасибо!",,,2015-02-04 15:05:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15084/#779765,Битарды уровня ДОУ,,,2015-10-01 09:43:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/9874/#476008,,,,2014-10-01 11:29:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/14940/#778792,Ой. Вам явно сподобалось.,,,2015-09-30 21:01:00,https://dou.ua/users/loboda-andriy/,
,,https://dou.ua/forums/topic/5385/#185527,"Для эффективной умственной работы нужно заниматся спортом. Возможно звучит, странно но реально эффект есть. Не так сильно устаешь от «работа» + «спорт» чем от просто работы. Мой мозг без физических нагрузок более 6ти месяцев не выдерживает. 

Наверно потому что когда плывешь уже 200й метр в басейне, или 60я минута тренировки по рукопашке, то тебе уже полностью начхать, какое там решение лутше заимплементить и как оно будет работать. И после суровой тренировки думать на эту тему совершенно не хочется. 

Мозг отдыхает. И на следующий день очень хорошо работает.",,,2012-03-10 18:30:00,https://dou.ua/users/Ko3bIPb/,
,,https://dou.ua/forums/topic/8470/#403609,"вышлите примеры вашего троллинга на 

 мы рассмотрим ваши навыки и перезвоним.",,,2014-12-03 12:06:00,https://dou.ua/users/noname-fordou/,
,,https://dou.ua/forums/topic/14941/#770990,"Напишите через месяц, другой, как оно вам. ",,,2015-09-22 13:26:00,https://dou.ua/users/Grez/,
,,https://dou.ua/forums/topic/13100/#670583,"Закон запрещает указывать в объявлениях ограничения по возрасту, полу, семейному статусу и пр., а также мотивировать отказ, основываясь на подобных ограничениях. Ничего этого мы не делаем. Интересоваться же никто не запрещает. Так что никакого нарушения закона здесь нет. ",,,2015-09-13 18:13:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,"ну та, тому що синтаксис мови викликає методи через дужки, а не пробіли, це ж вам не віжуал бейсік де «і так зійде»;)",,,2014-12-05 08:54:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/15086/#779488,"я вас хочу разачаровать, с лопнувшим апендицитом перитонит и летальный исход в течении дней. Про стоматолога ничего не могу сказать, вообще стоматолог-зубной техник самая стремная часть. Мне в Украине кучу лет лечили зубы, никто парадонтоз не диагностировал. Правда, следует сказать что в германии тоже не все это сделали :).

Я пока вижу, в основном, значительно лучше медицину тут. Выкачивание бабла в Украине и я правда видел много, кучу сил тратил на избежание этого. Я не говорю про относительно безобидные моменты, как выписывание оцилокоцинума и прочей байды...",,,2015-10-05 13:11:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15100/#781478,"у меня два мелких ноута — аир 11 дюймов который стоил около 1100 баксов (прошлогодний) и 11 дюймовый хьюлет пакард за 200 баксов (этого года кажись серия стрим, в нем конфиг вообще никакой. Оба ноута держат часов 8 батарею, на хьюлете виндовс 8. Для сидения в интернете, просмотра ютьюба — оба ноута одинаковы. для оффиса хьюлет лучше — с ним в комплекте шел оффис 365. вообщем хочу сказать что аир переоценен очень сильно",,,2015-10-01 23:00:00,https://dou.ua/users/mobile-mobile/,
,,https://dou.ua/forums/topic/12411/#632127,"Ясно, спасибо! Мне в ляйке и нравится гибкость. С одной стороны, работаеш в большой фирме с социальными плюшками. С другой стороны, с сегодня на завтра взять день отпуска или полдня без проблем :). В общем не все однозначно, надо смотреть в конкретном случае.",,,2015-02-04 15:23:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15084/#779765,Но я же не топ(((,,,2015-10-01 15:51:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/9874/#476008,,,,2014-10-01 20:43:00,https://dou.ua/users/ivanhalturovich/,
,,https://dou.ua/forums/topic/14940/#778792,"Ага, есть такое.",,,2015-09-30 23:33:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/5385/#185527,"Олег, как ты поправился)) а я все никак не могу... боюсь.",,,2012-03-19 08:51:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/8470/#403609,"#586267 не піде?

п.с. який ще мейл? деанонімізований троль == джуніор троль...",,,2014-12-03 14:02:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/14941/#770990,"да шо там писать, ніби попав в соціалізм",,,2015-09-22 13:28:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/13100/#670583,,,,2015-09-14 15:19:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,,,,2014-12-05 08:57:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/15086/#779488,"у вас был перитонит в течении полугода (как писал Олесь Мальков)? извините, НЕ ВЕРЮ!",,,2015-10-05 13:51:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15100/#781478,виндо ненависть ? это что то новое. 90 процентов компов в мире на винде работает. ,,,2015-10-01 22:53:00,https://dou.ua/users/mobile-mobile/,
,,https://dou.ua/forums/topic/12411/#632127,"Если не ошибаюсь, Канаду, Австралию и НЗ из этого списка можно смело вычёркивать.",,,2015-02-01 00:25:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/15084/#779765,"Страшная сказка на ночь, хлопчики та дiвчатка:

Я в лидере рынка работал, как вы.

Страховка, массаж, по межбанку зарплата...

Историю жизни поведаю вам.

Ошибки мои не творите, ребята.

Коллеги сидели в фейсбуке, а я

Как пчелка в своем бодишопе трудился.

За год ковырянья в индусском гoвне

Почти до сеньора уже дослужился.

Не пил, к тестировщицам не приставал, 

Но был одержимым я страстью иною:

На форуме умничал очень... и вдруг

Попал в самый топ комментаторов ДОУ.

Об этом узнали тимлид и HR:

Был сразу я изгнан из нашего рая.

В итоге не вышло работу найти:

Навек прилепилась мне карма плохая.

В Макдональдсе стоя в дeбильных штанах,

С тоской вспоминаю, как было прекрасно.

Свободного времени нет у меня,

Но есть иногда свободная касса!",,,2015-09-29 20:33:00,https://dou.ua/users/natalia-riabokon/,
,,https://dou.ua/forums/topic/9874/#476008,"ну тем более тогда раз мало поклоняются значеит не нужен, вот и снесли ",,,2014-10-03 10:20:00,https://dou.ua/users/timofey-andriyaschenko/,
,,https://dou.ua/forums/topic/14940/#778792,только оно не приближает Вам шанса трудоустроиться),,,2015-09-30 16:34:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/5385/#185527,"для эффективной работы без сна в течение нескольких суток.

И только «дятлы» могут самозабвенно трудиться с утра до вечера.",,,2012-03-09 21:36:00,https://dou.ua/users/Ushat_Pomoev/,
,,https://dou.ua/forums/topic/8470/#403609,у вас нет анонимного ящика? мы вам перезвоним.,,,2014-12-03 14:23:00,https://dou.ua/users/noname-fordou/,
,,https://dou.ua/forums/topic/14941/#770990,"В хорошем смысле, или с учетом СССР-ного опыта? 

P.S. Извиняюсь, тоже думаю заводить трактор в ту сторону. Интересно. ",,,2015-09-22 13:56:00,https://dou.ua/users/wisemanssj/,
,,https://dou.ua/forums/topic/13100/#670583,"Если Вы про мотивацию отказа, то мотивация — это объяснение причины, но не сама причина",,,2015-09-14 16:32:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,,,,2014-12-05 15:41:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/15086/#779488,"тебе самому не следовало писать. Я отвечал именно на утверждение, что у человека лопнул апендицит и ему полгода ничего не делали. А ты выхватил фразу из контекста и умничаешь. ",,,2015-10-05 21:01:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15100/#781478,Засмучений вашою невдачею.,,,2015-10-01 20:09:00,https://dou.ua/users/loboda-andriy/,
,,https://dou.ua/forums/topic/12411/#632127,"Вот, например по Австралии:

Developer С++, middle 85k, умножаем на 0.77, чтобы получить USD и получаем 65к до налогов. Отнимем ещё 25% на налоги и получим 50к на руки. Не густо.",,,2015-02-01 18:19:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/15084/#779765,"я колись працював із Наталею Рябоконь, це не Ви?",,,2015-09-30 15:10:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/9874/#476008,"Народ, не имеющий прошлого, не имеет будущего",,,2015-04-23 11:49:00,https://dou.ua/users/yuliya-demchenko/,
,,https://dou.ua/forums/topic/14940/#778792,"Ты бы лучше выводы сделала, утерла сопли и занялась делом",,,2015-09-30 17:13:00,https://dou.ua/users/pavel-stepanov/,
,,https://dou.ua/forums/topic/5385/#185527,Не хватало еще ради чужой маржи здоровье портить.,,,2012-03-09 10:58:00,https://dou.ua/users/absolutely-nothing/,
,,https://dou.ua/forums/topic/8470/#403609,"як нема? 

 але на кожен з них ще щось завязано, по чому можна тягнути ланцюжок далі :))",,,2014-12-03 14:26:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/14941/#770990,"УРСР тільки з своїми варіанціями.

— нижчі з/пл і вирівняні, тобто якщо більше, то не в 10 раз від середньої, а в 2..3 (уравніловка).

— толерастія 

— звільнити не так і просто, хіба що вкрав, п""яний, обкурений на роботі

— забюрократизовано, на роботу вийти — тре медична довідка, що годен, і т.д.

— бендерів не люблять, кажуть що Польща не налаштована помогати Україні через їх діяння

— і поляцький місцевий обособлення, так не хочуть брати біженців, та й місцеві закони про працю і купівлю нерухомості/землі досить дискридитаційні 

— якщо нема карти поляка, або можливості її зробити, думаю багато хто тут надовго не лишиться (в Україні все ж свободи більше, хоча тут і зворотня медаль)",,,2015-09-22 14:41:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/13100/#670583,Вас в этом что-то смущает?,,,2015-09-14 16:52:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,фігурні дужки вже зайняті для блоків коду та ініціалізації колекцій/обєктів,,,2014-12-05 15:56:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/15086/#779488,"рассказываю лиду в QA что такое контекст. Моя фраза 

Таким образом она означает «с лопнувшим апендицитом [ЕСЛИ В ТЕЧЕНИИ ПОЛУГОДА НИЧЕГО НЕ ДЕЛАТЬ] перитонит и летальный исход в течении дней». ты береш фразу без контекста (то есть без написанного в скобках выше) и зачем-то умничаеш. Ну ок, говориш сам с собой, бывает.

Почитай еще коммент Nikola Utiuzhnikov ниже.

Впрочем, вряд ли поможет. Все, бисер закончился.",,,2015-10-06 13:22:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/15100/#781478,1920×1080 маленькое разрешение?,,,2015-10-01 17:40:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/12411/#632127,А на какой курс ориентироваться? Сейчас именнно он и есть. ,,,2015-02-01 23:55:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/15084/#779765,oops!,,,2015-09-30 16:02:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/9874/#476008,Можно еще апеллировать к тому «И ЦЕ ЕВРОПА»?,,,2014-09-30 08:03:00,https://dou.ua/users/singularitty/,
,,https://dou.ua/forums/topic/14940/#778792,"В профиле же, там есть ссылочка на ФБ.",,,2015-10-01 13:42:00,https://dou.ua/users/otselot-pekinskij/,
,,https://dou.ua/forums/topic/5385/#185527,Может наступить бешенство,,,2012-03-20 21:55:00,https://dou.ua/users/Ushat_Pomoev/,
,,https://dou.ua/forums/topic/8470/#403609,,,,2014-12-03 14:41:00,https://dou.ua/users/noname-fordou/,
,,https://dou.ua/forums/topic/14941/#770990,"в мене прописка житомирська, тому видно, що не бендера.

гірше якщо волиняки або галичани, 

але це якщо балакаєш із старшим поколінням, які ще добре пам""ятають де в кого жив родич на Україні і що з ним сталося.

я літом трохи читав польську пресу і слухав радіо, там ця тема досить наболіла.

а зараз в них тема про біженців із Сирії, про Україну, якщо згадають, то так мимоходом, мовляв краще би було взяти українчиків чи сирійчиків.",,,2015-09-22 15:10:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/13100/#670583,"Нет. Откуда постоянное желание приплести личную заинтересованность? Она конечно тоже может в какой то мере присутствовать чисто по причине любопытства, но никак не являться основной причиной вопросов.",,,2015-09-14 17:05:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,"блок коду — такий самий код що заміняє один рядок, має обмежену блоком зону видимості, і виконується в момент виконання рядка. вже є з першої версії шарпа.

це таке саме виконання підряд a, b, c, з доступними поза межою блоку змінними x та z.

всі цикли на основі того концепту і працюють ;)

п.с.

в шарпі ідентичні",,,2014-12-05 16:09:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/15086/#779488,"да, я тоже так понял. и тоже не понял, чем закончилось :). может те самый доли процента, когда в сальник и не развивается перитонит",,,2015-10-06 13:24:00,https://dou.ua/users/VitaliyB/,
,,https://dou.ua/forums/topic/12411/#632127,Наверное здесь откладывает свой отпечаток ЗП в USD) А как вообще живётся в Австралии? Не чувствуете себя в изоляции? Как обстоят дела с женским полом? Вы женатиком уехали или там уже образумились?,,,2015-02-02 16:12:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/15084/#779765,"Не-а. В указанных вами в линкедине местах я не работала, и лицо на фото мне незнакомо.",,,2015-09-30 16:48:00,https://dou.ua/users/natalia-riabokon/,
,,https://dou.ua/forums/topic/9874/#476008,Поехали! :) ,,,2014-09-30 09:19:00,https://dou.ua/users/singularitty/,
,,https://dou.ua/forums/topic/14940/#778792,"Дед на прёме у сексопатолога:

— Доктор, больше 

 раз в неделю с женой не получается.

— Дед, а лет тебе сколько?

— 85

— Дед, ну этоже превосходно!

— Да? А мой сосед говорит, что с женой ежедневно, а ему 95!

— Ну так и вы говорите!!!",,,2015-09-30 20:57:00,https://dou.ua/users/aleksandr-hlivnyuk/,
,,https://dou.ua/forums/topic/5385/#185527,лично я уже тоже в ней нуждаюсь)))),,,2012-03-08 18:39:00,https://dou.ua/users/Olga/,
,,https://dou.ua/forums/topic/8470/#403609,зато я умею собирать хорошую команду :),,,2014-12-03 12:04:00,https://dou.ua/users/noname-fordou/,
,,https://dou.ua/forums/topic/14941/#770990,"це я вже чув по радіо.

вони це розуміють, що щось з цим не так, але поки що не можуть нічого з собою вдіяти.",,,2015-09-22 16:11:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/13100/#670583,"То же, что и причиной приглашения на собеседование — выяснить, годится ли данный кандидат для данной вакансии. ",,,2015-09-14 17:29:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,,,,2014-12-05 16:50:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/15086/#779488,"У меня тут доступа ко всяким колдрексам и прочим амиксинам нет уже год. Так вот — обычная простуда стала ощутимо подавляться обычным чаем с имбирем и медом. Наверное, организм сам научился бороться.",,,2015-10-05 16:22:00,https://dou.ua/users/wolfgang-buehnemann/,
,,https://dou.ua/forums/topic/15100/#781478,,,,2015-10-01 17:45:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/12411/#632127,"ну а в общем как, нравится? ",,,2015-02-03 05:11:00,https://dou.ua/users/vasya-pupking/,
,,https://dou.ua/forums/topic/15084/#779765,Гениально,,,2015-09-29 21:45:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/9874/#476008,,,,2014-09-30 17:26:00,https://dou.ua/users/ivanhalturovich/,
,,https://dou.ua/forums/topic/14940/#778792,,,,2015-09-29 21:03:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/5385/#185527,"Первый раз очень понравилось. Умнее не стал но увеличилась трудоспособность, тупо больше часов в день смог еффективно работать. Уставал соответственно тоже больше. К тому же стал более нервным и влечение к противоположному полу заметно повысилось. 

Не так давно повторил експеремент. Был сильно измотан. Достигнутый еффект стал нервным и поднялось давление — пришел к выводу что отпуск лучьше таблеток.",,,2012-03-07 23:47:00,https://dou.ua/users/clewer_one/,
,,https://dou.ua/forums/topic/8470/#403609,беру замом,,,2014-12-03 16:02:00,https://dou.ua/users/noname-fordou/,
,,https://dou.ua/forums/topic/14941/#770990,,,,2015-09-22 16:54:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/13100/#670583,"Каждый из этих параметров в отдельности ничего не решает, но в совокупности с другими в определенных ситуациях иногда помогает принять решение. ",,,2015-09-14 17:43:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,,,,2014-12-05 09:09:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/15086/#779488,"Мне и на Украине чаем лечить простуду удается, лет 15 уже.",,,2015-10-05 16:58:00,https://dou.ua/users/taras-zavorotnii/,
,,https://dou.ua/forums/topic/15100/#781478,"Ещё не хватало сравнивать стационарный с лаптопом, я себе во времена начала кризиса за 300 баксов на сландо сделал 6тиядерный комп с 8гигов оперативки, с ССД, нормальной видеокартой и т.д., но всё это пришлось бросить, потому что корпус размером с чемодан таскать с собой тяжело, я бы хотел себе лаптом, с возможностью апргейда, но я дибильный делл всё начал впаивать в плату в моей серии ноутов с 2015 года. ",,,2015-10-01 18:04:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/12411/#632127,Сидней недостаточно «мегаполис» ? ,,,2015-02-03 05:37:00,https://dou.ua/users/vasya-pupking/,
,,https://dou.ua/forums/topic/15084/#779765,"То не баг, а фича, честно :)

Для усиления акцента на заключительном этапе. Как-то так:",,,2015-09-30 08:07:00,https://dou.ua/users/natalia-riabokon/,
,,https://dou.ua/forums/topic/9874/#476008,Моих это каких?,,,2014-09-30 17:36:00,https://dou.ua/users/ivanhalturovich/,
,,https://dou.ua/forums/topic/14940/#778792,"Так там и инженеры создают мерседесы а не жигули. Это глобальный рынок, в который кто-то не смог и душит жителей грабительскими ввозными налогами.",,,2015-09-30 12:56:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/5385/#185527,Если кто-то по настоящему загружен работой и ему 24 часа в сутки не хватает и нужны стимуляторы то он на ДОУ не сидит.,,,2012-03-07 18:11:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/8470/#403609,"Эгоизм — это единственная причина для child free. «Люби себя, чихай на всех и в жизни ждет тебя успех!»",,,2014-12-02 22:18:00,https://dou.ua/users/KotBegemot/,
,,https://dou.ua/forums/topic/14941/#770990,"щоб довго не розказувати,кращ почитай чемодан.уа про Польщу.

Коротко так, сім""ю ти з собою не привезеш зразу, хіба що як туристів (по Шенген візі), або аж через місяці 5 зможеш вислати їм запрошення. 

Дружина працювати не матиме дозволу, буде в тебе на утриманні.

Купити житло в прикордонній зоні — плати 1600 злотих і чекай дозволу від їх МВД, аналогічно на будинок. 

З картою поляка простіше із візами і не тре тесту ринку.

А так виходить як сезонний гастарбайтер на перший час.",,,2015-09-23 08:34:00,https://dou.ua/users/flyman/,
,,https://dou.ua/forums/topic/13100/#670583,"Я уже ответила выше, что люди не подбираются по данным признакам, но они (признаки) могут играть какую-то роль в определенных ситуациях. Какую и в каких ситуациях — я бы с удовольствием с Вами пообщалась на эту тему, если бы Вы были моим коллегой и Вам действительно был бы интересен этот вопрос. А с целью попыток постебаться — не сильно интересно. ",,,2015-09-14 17:59:00,https://dou.ua/users/alesya-romanenko/,
,,https://dou.ua/forums/topic/11792/#590858,"ніяк, лінукс по означенню сам",,,2014-12-05 08:59:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/15086/#779488,,,,2015-09-30 21:05:00,https://dou.ua/users/maksim-bublikoff/,
,,https://dou.ua/forums/topic/15100/#781478,"Таскать стационарный ПК в приличном корпусе всяко тяжелее. Я себе купил рюкзак и таскаю на спине, абсолютно никаких проблем, иногда туда пихаю 2 ноута, планшет, книжку электронную и ещё кучи вещей, в руке тяжеловато, но на спине нормально, не напрягает, но ультрабук весом в 1.3кг всяко компактнее, но там ни колонок, ни видеокарты и т.д., так что это вопрос сугубо предпочтений, стоили бы ноуты как стационарники, никто бы стационарники не покупал бы.",,,2015-10-01 18:13:00,https://dou.ua/users/alex-kolosov/,
,,https://dou.ua/forums/topic/12411/#632127,А как с социализацией дела обстоят? ,,,2015-02-03 18:39:00,https://dou.ua/users/alex-kolosov/,
